no_recibo,producto_id,tienda_id,cantidad
0000014986,2862T3,1,3
0000014986,4917040004,1,10
0000014987,2844S2,4,10
0000014987,2845B2,2,2
0000014988,270259,1,6
0000014989,270337,2,7
0000014990,2703BG,4,2
0000014991,270276,2,8
0000014992,2132023703,5,2
0000014993,2914020013,2,5
0000014993,4126040201,2,9
0000014994,4916040011,4,2
0000014995,276DCU,3,9
0000014996,270130,5,4
0000014997,2116030691,1,10
0000014998,270210,4,9
0000014999,2415000107,4,9
0000015000,2116020401,2,1
0000015000,284404,1,3
0000015001,270350,5,3
0000015001,2845C2,2,3
0000015002,2117022201,3,2
0000015002,2147020301,1,5
0000015002,2701AF,3,8
0000015003,267473,2,1
0000015004,284208,5,9
0000015005,2703C2,2,7
0000015006,2916010008,5,9
0000015007,26516K,4,8
0000015007,284495,1,3
0000015008,2127041101,1,2
0000015008,267377,3,6
0000015008,270199,1,8
0000015009,26554G,2,6
0000015010,458196,4,6
0000015011,270349,3,2
0000015012,265481,1,9
0000015012,267243,3,5
0000015013,265129,5,8
0000015014,2703C2,2,5
0000015015,284503,4,4
0000015016,2114020101,2,3
0000015017,2701AY,1,7
0000015017,284444,2,10
0000015018,265527,2,6
0000015018,270187,5,10
0000015019,2144022601,5,8
0000015020,270299,1,6
0000015020,2914020013,3,8
0000015021,2145020301,2,4
0000015022,2702AN,2,8
0000015023,2112030301,5,5
0000015023,270390,2,5
0000015023,2917030001,3,4
0000015024,26526N,3,9
0000015025,2114021301,2,5
0000015026,2116022201,4,5
0000015027,267554,4,1
0000015027,2865F4,1,10
0000015028,270225,4,9
0000015028,2842A8,2,5
0000015029,266532,5,6
0000015030,266146,5,6
0000015031,2842C7,2,7
0000015032,2702B4,3,9
0000015032,2842B3,2,2
0000015033,2124023301,1,1
0000015033,2703AQ,3,5
0000015033,2703AY,5,8
0000015033,284246,3,7
0000015034,2144020201,5,1
0000015035,284196,2,7
0000015036,2843A8,5,4
0000015037,2701A9,4,5
0000015037,270276,2,8
0000015038,2702AN,4,6
0000015039,270128,4,7
0000015040,2703AF,3,8
0000015040,276EDL,5,8
0000015041,284407,4,1
0000015042,270236,2,1
0000015043,2415000119,3,7
0000015044,265322,4,9
0000015044,26554F,3,4
0000015045,284450,3,2
0000015046,2765AU,3,9
0000015047,2434000005,5,6
0000015047,26516K,5,10
0000015048,2706AU,5,10
0000015049,267011,2,8
0000015049,458249,5,3
0000015050,467301,1,2
0000015051,2124030491,1,2
0000015052,2127040101,1,5
0000015052,2845960002,2,10
0000015053,2114011301,4,1
0000015053,2703BG,5,8
0000015053,2915010007,4,5
0000015054,2916021801,1,8
0000015055,2136021901,1,5
0000015055,284101,5,2
0000015056,2702AF,1,5
0000015057,270113,3,9
0000015058,2701AE,3,7
0000015059,270340,5,9
0000015060,270116,2,8
0000015060,2702AW,3,10
0000015060,2843930002,2,10
0000015061,270107,2,1
0000015061,270263,1,4
0000015062,2911020003,5,4
0000015063,2115020691,2,4
0000015064,284109,4,1
0000015064,2845A8,2,3
0000015065,2117022201,3,4
0000015065,2911020002,3,6
0000015066,2703AE,5,6
0000015067,267011,1,6
0000015068,2845B1,4,9
0000015069,2845S2,5,4
0000015069,4916040009,1,1
0000015070,267592,4,3
0000015071,2914020003,1,2
0000015072,270290,2,9
0000015073,2702AW,2,8
0000015074,4195053501,4,9
0000015075,2866HJ,3,6
0000015076,267473,4,5
0000015077,267392,4,8
0000015077,284373,5,8
0000015078,270263,3,2
0000015079,2915020095,4,10
0000015080,270225,4,10
0000015081,2146020201,2,8
0000015082,267148,3,8
0000015082,270179,4,4
0000015083,2843B8,1,10
0000015084,2146022301,4,2
0000015084,270276,2,3
0000015085,2126030201,3,3
0000015086,270210,2,9
0000015087,2144021691,4,6
0000015087,284151,4,8
0000015088,267380,4,4
0000015088,270238,5,1
0000015089,267480,1,6
0000015089,284395,4,5
0000015090,2702A8,5,6
0000015090,2915020004,1,10
0000015091,213006,5,9
0000015092,2703B9,3,1
0000015093,2146022301,4,8
0000015093,4126041801,4,6
0000015094,265229,2,8
0000015095,270313,3,5
0000015096,270306,5,3
0000015096,276GDS,2,5
0000015096,284302,2,6
0000015097,266520,1,7
0000015098,4917040004,1,3
0000015099,2665A7,2,8
0000015100,265321,2,4
0000015101,2125024001,2,8
0000015102,270130,1,5
0000015103,276F8N,2,8
0000015104,265529,2,3
0000015104,270238,3,6
0000015105,2125040801,2,2
0000015105,270155,2,5
0000015106,266332,1,5
0000015106,458321,2,7
0000015107,2841A5-1,3,8
0000015108,284126,1,2
0000015109,2144020401,2,8
0000015110,26514F,4,3
0000015110,270224,2,10
0000015111,26556N,4,3
0000015112,270322,5,3
0000015113,270281,3,1
0000015114,2115030891,1,6
0000015114,270230,5,8
0000015115,26513A,3,7
0000015116,2213010301,4,8
0000015117,270143,5,2
0000015118,2915020017,5,1
0000015119,26534F,3,4
0000015120,26522C,4,3
0000015121,267492,1,3
0000015122,2843C4,1,3
0000015123,2144021691,3,4
0000015124,2701AA,4,2
0000015124,458325,1,8
0000015125,2115020101,5,7
0000015125,267125,3,5
0000015126,284293,5,2
0000015127,265A2C,4,10
0000015128,2701AF,3,10
0000015129,265224,2,8
0000015129,2865B4,2,4
0000015130,4916040018,5,6
0000015131,284325,5,9
0000015132,2114021001,5,6
0000015132,276FDN,2,10
0000015132,284302,4,7
0000015133,2843B8,1,1
0000015134,458243,2,9
0000015135,284245,3,4
0000015136,270154,1,6
0000015136,2702B5,2,3
0000015137,270220,1,7
0000015138,267047,5,1
0000015138,4916040011,3,2
0000015139,270214,2,3
0000015140,2126023391,2,6
0000015140,267214,2,3
0000015141,2702AZ,5,10
0000015142,26524F,1,5
0000015142,2945000103,5,6
0000015143,26527G,4,3
0000015144,2662A7,2,6
0000015145,26534F,4,2
0000015146,266546,2,10
0000015147,267442,1,9
0000015148,267013,3,6
0000015148,270382,3,5
0000015149,284109,5,5
0000015150,270190,2,1
0000015151,2112030601,4,2
0000015151,265221,4,7
0000015151,267577,3,6
0000015152,270108,1,5
0000015153,2112020401,4,8
0000015154,2112030801,1,6
0000015154,2863CA,5,5
0000015155,2145020401,2,1
0000015155,26526N,4,5
0000015156,270151,1,9
0000015157,2136011602,4,1
0000015157,2915010020,2,4
0000015158,270276,2,6
0000015158,284243,5,2
0000015159,2914010012,1,2
0000015160,270251,1,7
0000015161,26526N,2,1
0000015161,265581,5,6
0000015162,266546,2,3
0000015163,2915010004,1,10
0000015164,270143,5,1
0000015165,267280,3,1
0000015165,270269,4,7
0000015166,267451,4,1
0000015167,267011,4,3
0000015167,284215,2,9
0000015168,276FDN,5,1
0000015169,286056,5,8
0000015170,2701AY,2,6
0000015171,284314,1,8
0000015171,2917020006,3,6
0000015172,2842A1,2,10
0000015173,2213013691,3,3
0000015173,2842C9,5,6
0000015174,267014,4,7
0000015175,26552D,5,6
0000015175,26554G,1,5
0000015176,26528J,3,3
0000015177,2868D8,3,5
0000015178,284307,5,2
0000015179,270165,4,8
0000015180,2702AY,4,10
0000015181,284313,1,8
0000015182,2144021691,1,7
0000015183,2112040001,4,1
0000015184,296001,3,1
0000015185,4917040092,1,5
0000015186,284291,4,7
0000015187,284347,5,5
0000015187,2845B5,5,9
0000015188,2147020801,3,8
0000015188,270282,3,5
0000015188,2867QK,1,5
0000015189,284495,4,3
0000015190,26522C,4,3
0000015191,284140,5,2
0000015192,2126021001,1,5
0000015193,267391,2,8
0000015194,26515L,4,2
0000015195,265326,4,3
0000015195,266546,1,8
0000015196,284444,1,6
0000015197,2144020101,2,3
0000015198,270320,4,4
0000015199,2112021801,2,9
0000015199,270138,5,6
0000015200,270326,5,6
0000015201,2144022301,5,3
0000015201,26556N,3,6
0000015202,265325,5,7
0000015203,267448,4,9
0000015204,2912010003,4,4
0000015205,270353,3,10
0000015205,2916210001,3,9
0000015206,2147022301,2,9
0000015206,2916010006,3,10
0000015207,284126,1,2
0000015207,458436,5,2
0000015208,270103,5,5
0000015208,276DKV,2,6
0000015208,466301,1,4
0000015209,2111023601,5,3
0000015209,2115021201,5,3
0000015209,265527,2,6
0000015210,265527,3,9
0000015211,4125041801,5,4
0000015212,2701AE,5,4
0000015213,2213014201,4,7
0000015214,2701B8,1,2
0000015215,2126023391,2,8
0000015215,270210,5,6
0000015215,2917020005,1,6
0000015216,270230,1,9
0000015217,267226,3,10
0000015218,270394,2,8
0000015219,26558J,4,3
0000015219,276FDN,3,5
0000015219,4916040014,5,3
0000015220,267196,2,2
0000015221,458434,4,10
0000015222,2114020391,3,5
0000015223,2844080002,4,8
0000015224,2916020093,1,8
0000015225,276FDH,4,8
0000015226,400101,4,5
0000015227,270206,4,6
0000015228,2845S6,4,8
0000015229,270138,2,9
0000015229,2865S4,1,1
0000015230,270228,4,1
0000015231,270251,1,10
0000015232,267341,5,3
0000015233,270388,5,4
0000015234,270203,3,6
0000015234,276LFY,4,4
0000015234,465262,2,3
0000015235,267543,3,7
0000015236,270138,4,7
0000015237,26522E,3,5
0000015238,2112030801,2,7
0000015238,266247,3,8
0000015239,270376,2,9
0000015239,2917020009,4,4
0000015240,2115020691,5,4
0000015241,2132023703,3,7
0000015242,270363,4,10
0000015243,2112030101,2,5
0000015243,267156,3,8
0000015243,270338,1,6
0000015244,26512C,5,8
0000015244,26554F,1,1
0000015245,270210,4,6
0000015246,2844960002,3,2
0000015247,266520,3,3
0000015247,270288,5,10
0000015248,2211010301,2,3
0000015248,2213014301,4,8
0000015248,270383,5,6
0000015249,270310,1,4
0000015250,2212010301,2,2
0000015250,26523M,4,2
0000015251,270332,5,7
0000015252,265225,2,7
0000015253,270395,2,4
0000015254,458398,5,9
0000015255,270399,2,4
0000015256,2845080002,2,1
0000015257,267047,4,8
0000015258,458529,4,5
0000015259,2147020201,5,7
0000015260,267441,5,6
0000015261,2125022191,3,9
0000015262,458196,5,2
0000015263,458350,2,8
0000015264,2112030801,4,7
0000015265,284251,5,10
0000015266,267126,1,1
0000015267,2115031091,4,4
0000015268,276FDN,4,6
0000015269,270356,3,5
0000015270,270247,1,10
0000015270,270299,2,3
0000015270,284295,5,7
0000015270,2915010019,5,4
0000015271,2132023703,3,1
0000015271,2702C2,2,8
0000015272,284593,5,8
0000015273,2701AM,4,6
0000015274,2126011101,4,8
0000015275,2114031101,5,4
0000015275,266547,5,1
0000015276,26552A,5,1
0000015276,2843C7,3,10
0000015277,2945000108,1,2
0000015278,2136011602,4,8
0000015278,286056,4,6
0000015279,2132020101,5,10
0000015280,267479,1,3
0000015281,2702C4,4,7
0000015282,284594,5,10
0000015283,2125040101,4,9
0000015284,267377,1,1
0000015285,2125041101,3,9
0000015286,270361,4,10
0000015287,2916210002,3,3
0000015288,2916021801,2,3
0000015289,284495,1,4
0000015290,2703BD,3,4
0000015291,4916040018,2,2
0000015292,270320,3,5
0000015292,2916010002,3,7
0000015293,270211,4,1
0000015294,2115020801,2,6
0000015295,284499,4,4
0000015296,458298,4,4
0000015297,270346,1,9
0000015298,2914020016,4,6
0000015299,286056,1,1
0000015300,2703BP,1,1
0000015301,266574,5,3
0000015302,465281,5,4
0000015303,2125022191,2,7
0000015303,270220,4,5
0000015304,267492,1,9
0000015305,4137050201,1,5
0000015306,270365,1,10
0000015307,267126,5,1
0000015308,2144020101,5,5
0000015309,2844160000,2,4
0000015310,270A73,3,4
0000015311,284450,3,8
0000015312,26534F,4,9
0000015313,2116021291,5,3
0000015313,284143,4,9
0000015314,265325,5,2
0000015315,284446,2,8
0000015316,2147022301,1,4
0000015316,267473,2,8
0000015317,270191,2,10
0000015318,284126,5,5
0000015319,2915020013,2,5
0000015320,2702AF,5,5
0000015321,2115010601,2,9
0000015322,2415000107,4,7
0000015323,2146020101,1,7
0000015324,267373,1,4
0000015325,2702BG,4,8
0000015326,270320,3,9
0000015327,2116050101,1,10
0000015328,265222,4,4
0000015329,286594,2,4
0000015330,26522A,5,5
0000015330,267541,3,10
0000015331,458533,4,9
0000015332,286ACD,5,8
0000015332,2916021801,3,1
0000015333,458047,5,9
0000015334,2701B6,3,8
0000015335,267374,2,10
0000015336,265326,4,2
0000015336,2702AF,1,2
0000015337,26512C,1,10
0000015337,2701AV,3,7
0000015337,2702AE,4,2
0000015338,270254,1,6
0000015339,267525,4,7
0000015340,2914010014,4,2
0000015341,2125040801,4,2
0000015341,270376,4,10
0000015342,2125040201,2,1
0000015342,2126023391,2,10
0000015343,270110,1,2
0000015343,2865B4,1,6
0000015344,2701AC,5,5
0000015345,26524I,2,6
0000015345,2701AE,3,6
0000015346,2136021901,1,2
0000015347,270384,4,2
0000015348,2213014491,4,2
0000015348,286544,1,9
0000015349,26534F,4,6
0000015349,270132,5,5
0000015350,2916010002,3,8
0000015351,265427,1,3
0000015352,270347,1,9
0000015353,2112020601,3,4
0000015354,2701AE,5,4
0000015355,265229,4,1
0000015355,284321,4,10
0000015356,2415000119,4,3
0000015357,284521,5,4
0000015358,4917040092,1,10
0000015359,2915010004,5,8
0000015360,267281,5,7
0000015360,2843B8,3,8
0000015361,2116020401,1,1
0000015362,270110,5,7
0000015363,267441,1,8
0000015364,26552D,2,1
0000015365,270126,4,8
0000015366,2115031091,4,5
0000015366,2127040201,1,4
0000015366,286878,2,9
0000015367,284126,1,6
0000015368,458148,1,10
0000015369,2125050101,5,4
0000015370,267473,1,4
0000015371,284496,4,5
0000015371,2845B6,4,10
0000015372,2703C1,3,8
0000015372,284203,4,5
0000015373,265321,3,4
0000015374,2144022301,2,6
0000015374,4916040014,5,2
0000015375,2701AV,2,4
0000015376,2915020004,1,5
0000015377,2842A3,5,5
0000015378,2703AF,4,9
0000015379,4916040010,5,7
0000015380,270320,2,3
0000015381,267042,4,6
0000015382,26537H,3,10
0000015383,2126020191,5,4
0000015384,2144020391,1,4
0000015384,458446,3,3
0000015385,270261,2,5
0000015386,270144,4,2
0000015387,4126041801,1,10
0000015388,265226,4,1
0000015389,2415000119,5,4
0000015390,267047,2,7
0000015390,270324,2,7
0000015391,2126020191,2,4
0000015392,270303,3,10
0000015392,2914020003,1,1
0000015393,2126020901,1,10
0000015393,284373,5,7
0000015394,2213010501,1,1
0000015394,265325,5,2
0000015394,267496,1,4
0000015394,458421,5,5
0000015395,458295,5,6
0000015396,265527,5,5
0000015397,270194,2,9
0000015398,2703A7,4,4
0000015399,2914010006,4,5
0000015400,26542E,5,3
0000015400,2703AY,1,9
0000015401,2652BE,1,9
0000015402,267574,4,3
0000015402,270333,2,9
0000015403,2125023101,3,10
0000015404,284593,5,1
0000015404,458329,1,1
0000015405,2844C1,1,1
0000015406,270153,3,8
0000015406,2843A8,1,10
0000015407,284504,4,8
0000015408,2701C6,3,2
0000015409,26544G,2,1
0000015410,2662A4,1,1
0000015411,2112030601,4,7
0000015412,2662A4,5,5
0000015413,26558J,5,5
0000015414,2124024801,2,6
0000015415,270313,3,9
0000015415,458245,5,8
0000015416,2127022101,1,10
0000015417,2132020101,4,2
0000015417,4135050201,5,8
0000015418,2702BC,3,10
0000015419,276EDL,1,4
0000015420,2126024001,5,4
0000015421,270165,3,1
0000015422,270336,2,6
0000015423,267547,4,1
0000015424,270365,3,6
0000015425,2126023191,2,10
0000015426,4126041201,3,9
0000015427,2115023601,4,5
0000015428,270110,4,1
0000015429,2917010002,3,8
0000015430,2701AN,2,5
0000015430,2863CB,5,4
0000015430,286F20,4,6
0000015431,26537H,3,2
0000015431,2915010007,4,2
0000015432,284126,3,8
0000015433,267178,4,8
0000015434,270199,5,5
0000015435,2115020391,4,8
0000015435,270365,5,9
0000015435,2703A8,5,1
0000015436,265327,3,1
0000015436,284247,5,10
0000015437,267192,3,8
0000015438,2212013101,1,8
0000015439,266547,3,10
0000015439,284252,3,1
0000015439,2844B5,4,8
0000015440,284142,5,3
0000015441,270150,5,8
0000015442,2702AM,4,8
0000015443,2147020101,5,9
0000015444,270206,3,4
0000015444,2842A8,2,2
0000015445,265226,3,7
0000015446,2843A4,5,3
0000015446,284551,5,2
0000015447,2842620002,2,9
0000015448,458297,3,3
0000015449,2915020004,1,7
0000015450,265326,4,4
0000015451,267342,2,2
0000015452,2842B7,5,9
0000015453,2701AY,3,5
0000015454,2115020691,1,7
0000015455,2701AB,1,2
0000015456,266217,3,10
0000015456,270390,4,2
0000015457,2115010791,5,4
0000015457,4916040018,1,4
0000015458,270255,2,5
0000015459,284262,2,1
0000015460,418010,5,9
0000015460,4916040010,5,9
0000015461,267278,3,1
0000015462,266217,2,1
0000015462,276EDL,3,7
0000015463,2147020301,3,6
0000015464,2845C5,2,9
0000015465,265222,4,2
0000015465,2702B5,4,1
0000015466,267374,2,2
0000015466,284394,4,5
0000015467,2703BN,1,3
0000015468,286370,4,9
0000015469,270165,1,2
0000015470,2767JU,3,8
0000015470,284346,5,1
0000015471,284446,2,3
0000015472,267592,4,4
0000015473,2115020801,2,9
0000015473,4122041101,2,2
0000015474,270138,4,3
0000015475,2706AS,5,6
0000015475,2842960002,2,3
0000015475,286A0D,5,3
0000015475,458523,4,10
0000015476,2701AP,3,8
0000015477,284445,3,10
0000015478,465261,1,2
0000015479,26542E,5,8
0000015479,267180,4,7
0000015479,284126,3,4
0000015480,267121,5,5
0000015480,2702A9,4,7
0000015481,2126011101,5,8
0000015482,270347,3,10
0000015483,458248,4,8
0000015484,2702AN,1,4
0000015485,267342,4,8
0000015485,2702AK,5,1
0000015486,2865B4,4,1
0000015487,26514G,3,4
0000015487,270270,1,1
0000015488,2212010301,5,7
0000015489,2147020801,5,10
0000015490,26548J,1,1
0000015491,2115011301,5,5
0000015491,2844A4,3,3
0000015492,267493,3,2
0000015493,2213014491,4,9
0000015494,2126040301,5,4
0000015495,4127041201,1,8
0000015496,458450,1,3
0000015497,267139,5,5
0000015498,265227,4,9
0000015498,2702B8,1,9
0000015498,284106,3,7
0000015499,26527G,1,10
0000015500,276KTU,1,4
0000015501,267292,4,10
0000015502,8002,3,1
0000015503,4916040011,3,10
0000015504,2843A4,5,4
0000015505,26523M,4,2
0000015506,284302,3,2
0000015507,2132023703,3,10
0000015508,2125024001,1,6
0000015508,2126020301,3,4
0000015509,265527,4,7
0000015510,2702AY,3,8
0000015511,267401,1,5
0000015512,2701AF,2,1
0000015513,458496,5,2
0000015514,284145,5,1
0000015515,2844C3,5,1
0000015515,458350,1,9
0000015516,286594,1,6
0000015517,267405,1,6
0000015517,458249,5,1
0000015518,267146,3,6
0000015519,284346,3,8
0000015520,267341,5,4
0000015521,267108,3,2
0000015522,2144020101,4,1
0000015522,26514F,5,6
0000015523,2914020013,2,5
0000015524,2665A4,1,7
0000015525,2703B6,3,1
0000015526,2703B5,5,4
0000015527,2702AE,1,2
0000015528,267151,5,1
0000015529,270144,4,6
0000015530,270153,4,3
0000015530,2915010019,5,8
0000015531,2702AN,2,4
0000015532,2842A4,2,4
0000015533,2662A7,4,1
0000015533,284373,5,9
0000015534,2114020391,3,9
0000015534,2844160000,3,2
0000015535,270190,3,2
0000015536,276FDN,1,3
0000015536,286KJI,3,2
0000015537,458420,4,1
0000015538,265322,4,7
0000015539,2703AT,3,9
0000015539,2844B5,4,9
0000015540,270229,5,9
0000015540,2767JU,4,10
0000015541,2112030601,1,1
0000015542,2125024001,5,4
0000015542,267322,2,1
0000015542,458541,4,2
0000015543,2115020501,1,2
0000015544,2845A1,2,2
0000015545,267013,3,3
0000015545,267473,3,9
0000015545,284402,2,7
0000015546,265427,1,2
0000015547,270326,5,10
0000015547,284341,3,6
0000015547,4585300002,4,10
0000015548,267579,3,4
0000015549,266520,3,7
0000015549,267221,2,10
0000015550,270320,4,5
0000015550,2703BC,3,9
0000015551,2116030291,3,9
0000015552,2126022501,3,6
0000015553,26522E,2,8
0000015553,267321,3,6
0000015554,2125021091,3,10
0000015555,2117021201,2,9
0000015555,270287,5,6
0000015556,2147022301,3,7
0000015556,4122041101,5,3
0000015557,270288,5,7
0000015558,2662A7,5,2
0000015559,2127020901,1,7
0000015559,284504,4,1
0000015560,270353,1,3
0000015561,267491,5,2
0000015561,458248,4,8
0000015562,26504C,4,3
0000015562,270370,1,10
0000015563,270206,2,8
0000015564,400101,4,10
0000015565,2126011101,4,5
0000015566,284144,4,7
0000015567,265228,2,10
0000015568,267192,3,5
0000015569,2860I6,2,4
0000015569,286A0D,5,4
